id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gnai3	3092.67436674003	-0.0552731817109834	0.121943045154251	-0.453270472629794	0.65035399208497	0.999082766236002
Pbsn	0	NA	NA	NA	NA	NA
Cdc45	33.0561548210381	0.299861806196955	0.588358031933163	0.509658728056626	0.610290572178527	NA
H19	8.59852131682681	0.298801599915981	1.17482938567003	0.254336164519386	0.7992358629043	NA
Scml2	1.48502503293898	-0.108619121446223	2.52352709117689	-0.0430425818791457	0.965667589857934	NA
Apoh	52173.7900699609	0.0184292978450332	0.128737118291826	0.143154500345867	0.886168163088495	0.999082766236002
Narf	917.525091368439	0.245931719852235	0.165562644132274	1.48543000832816	0.137429951375874	0.820724737847399
Cav2	101.993486235866	-0.179293926416738	0.378621694204119	-0.473543722299437	0.635825315416961	0.999082766236002
Klf6	365.437905076774	-0.62256257944465	0.238334282205124	-2.61214028332205	0.0089977324932037	0.206997015280806
Scmh1	269.49559086087	-0.0279734392063783	0.230808122094047	-0.121197811206054	0.903534357743281	0.999082766236002
Cox5a	4436.22162128014	-0.0222256462915819	0.117175230390963	-0.189678707841448	0.849560906583327	0.999082766236002
Tbx2	72.3512538257821	-0.170328006647545	0.479097424643045	-0.355518518544426	0.722201174094852	0.999082766236002
Tbx4	0.990964309130987	-1.68078715476171	3.34600536433722	-0.502326497343986	0.615437873256487	NA
Zfy2	0	NA	NA	NA	NA	NA
Ngfr	132.466967234428	-0.431994791997309	0.305279768007859	-1.41507835522919	0.157045523635862	0.861450445658906
Wnt3	0	NA	NA	NA	NA	NA
Wnt9a	16.1603554856396	-0.597773545368353	0.8446209043997	-0.707741830985358	0.479105595224562	NA
Fer	202.675840518065	-0.108572304275752	0.253620659525159	-0.428089353915514	0.668586067371414	0.999082766236002
Xpo6	1254.98644077458	0.0337639199117385	0.146898815956789	0.229844738310692	0.818212419078698	0.999082766236002
Tfe3	786.232553787624	-0.145383711055097	0.164647747383077	-0.882998482310485	0.377237091515674	0.999082766236002
Axin2	244.346851384334	-0.0413621606543357	0.257617561557322	-0.160556448109739	0.87244275914145	0.999082766236002
Brat1	347.234709812239	0.230187727164076	0.210514957785954	1.09345069625943	0.274195965124409	0.966265357009286
Gna12	3575.79053971087	0.26718902138117	0.1349541311071	1.97985062916769	0.0477203154105414	0.52182474773605
Slc22a18	2590.24832357089	0.329826227959524	0.125279020435457	2.6327331329147	0.00847008705887296	0.200331834369973
Itgb2l	64.4222490704455	0.111979464361827	0.423758726128278	0.264252881315132	0.791585065342581	0.999082766236002
Igsf5	751.012655702917	0.0334311972339703	0.171402974434781	0.195044440414252	0.845358157234747	0.999082766236002
Pih1d2	12.8426488041549	0.00150514429086725	0.948600842806418	0.00158669929747723	0.998733997659124	NA
Dlat	2792.95065265093	-0.540228164346379	0.119910841959441	-4.50524869576939	6.62952540745034e-06	0.000973615184838347
Sdhd	5706.2193839809	0.0094283276086075	0.132286737717484	0.0712719035277968	0.94318135608483	0.999082766236002
Fgf23	0.478889717923148	-0.0992874684403253	4.99155832415247	-0.019891076492066	0.984130263666019	NA
Fgf6	0.227108434810084	1.33636605977184	4.99277927319917	0.267659751542662	0.788961233289627	NA
Ccnd2	262.890221729204	0.281425845401702	0.264512747307221	1.06394057854171	0.287355618955932	0.971781610495358
Gpr107	582.59743581439	0.093697965602518	0.174754811261897	0.536168159983287	0.591842336673521	0.999082766236002
Nalcn	3.99715214103961	0.290565105883911	1.59576757520152	0.182084853959522	0.855516134824578	NA
Btbd17	0.251781283113064	-1.51516936023118	4.99626817709266	-0.303260214729478	0.761691563411979	NA
Slfn4	17.5088186187465	0.555824602255715	1.03120076581984	0.539007165897338	0.589881910036429	NA
Th	0	NA	NA	NA	NA	NA
Ins2	0	NA	NA	NA	NA	NA
Scnn1g	2.5271880827545	-3.26484696871983	2.41831518368989	-1.35005022949006	0.17699987147558	NA
