id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gnai3	4351.97881645975	0.306070773280608	0.0948833494415134	3.22575852435807	0.00125639310369354	0.00624589188546582
Pbsn	0	NA	NA	NA	NA	NA
Cdc45	32.8201292687824	-0.511887577114221	0.302427413525658	-1.69259648504315	0.0905323005947127	0.197803105550202
H19	135.833067303556	0.469348214258876	1.3571853435118	0.345824699995956	0.729474461258926	0.835102528616056
Scml2	2.46455283956726	-0.753857986365259	0.94670830303229	-0.796293836180232	0.425861267373484	0.591704523738006
Apoh	57103.8890554105	0.4443868875394	0.12138038781971	3.66110947181566	0.000251125422184478	0.00157742426373458
Narf	1896.1496365668	0.0500936774927019	0.216031306200516	0.231881565564418	0.816630002884728	0.895181711612509
Cav2	199.915830029544	1.37588124840965	0.25569187774889	5.38101272720472	7.40679570884641e-08	1.16433675734395e-06
Klf6	287.763210949843	0.766989134264406	0.187015746208855	4.10120083368729	4.11011639348974e-05	0.000327189561176326
Scmh1	231.096154180761	-1.18566390468822	0.16084728466311	-7.37136413071294	1.68890837461845e-13	6.68940179750838e-12
Cox5a	5016.59949238409	-0.19798700382435	0.178808401408127	-1.10725783724473	0.26818246786267	0.430639438435722
Tbx2	96.1962855227333	0.0423088463080119	0.265964331363039	0.159077144259095	0.873608095144725	0.929639590250149
Tbx4	1.41134499810644	-1.58501335517464	1.45281057435618	-1.09099794780682	0.275273785600179	0.438960368590773
Zfy2	0	NA	NA	NA	NA	NA
Ngfr	155.28299852747	0.375344706621394	0.229836107429803	1.63309721357003	0.102448552553276	0.216225765249579
Wnt3	0	NA	NA	NA	NA	NA
Wnt9a	21.1761564529595	-0.415932384413575	0.409681177836279	-1.01525871071332	0.309982520731389	0.476623932922859
Fer	335.552619476047	0.813230020474276	0.136192067999214	5.9711995890904	2.35515405506712e-09	4.95563665753705e-08
Xpo6	1209.77646369487	-0.20166446330053	0.145170726360435	-1.38915378021758	0.164785992964368	0.305978340318171
Tfe3	731.261331965881	-1.27468635169841	0.144604117858111	-8.8150072804231	1.19677284525937e-18	8.79084053608704e-17
Axin2	228.822431697248	-0.080772439733926	0.281804249649165	-0.286626052781264	0.774398663822145	0.866440046667381
Brat1	426.263836568419	-0.449022637878756	0.154711553814643	-2.90232129926586	0.00370408421575465	0.0153982166677916
Gna12	3118.98820117684	0.282464479094629	0.229678516087081	1.22982542689163	0.218762484408006	0.374267735937559
Slc22a18	2019.45179555109	-0.897763411671696	0.17689356589612	-5.07516147986357	3.87167060874934e-07	5.16791275088568e-06
Itgb2l	88.4436258638197	-0.584129609243149	0.34627384124065	-1.68690076949011	0.0916224341083213	0.199383050793223
Igsf5	1137.44024855557	0.60530695371679	0.178756352159118	3.38621227388877	0.000708645447861916	0.00384027848338315
Pih1d2	23.415657635745	0.247744544369635	0.349233410296815	0.709395312891386	0.478079195577344	0.6389854268193
Dlat	1711.81286094302	0.182913161430415	0.206155683766259	0.887257426469035	0.374940320993757	0.542891904957212
Sdhd	6218.94021945713	0.283808261402476	0.17637766331386	1.60909412263528	0.107595762216643	0.223935116823719
Fgf23	1.36873792487345	-0.35802388795669	1.21203741233699	-0.295390129308273	0.767695872752917	0.861889729908754
Fgf6	0.0752338149347134	-0.0567327599442856	3.16074699792792	-0.0179491620118528	0.985679409705386	NA
Ccnd2	502.524377817759	1.09779608101249	0.173205825089079	6.33810139149708	2.32613739846236e-10	5.73099122291957e-09
