id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gnai3	2204.93510393627	-0.0699480589437563	0.0892770848930233	-0.783493984235394	0.43333708496043	0.670428460703607
Pbsn	0	NA	NA	NA	NA	NA
Cdc45	38.7705608590515	1.218538430949	0.379439241560208	3.2114191087314	0.00132081149732484	0.00881056758986793
H19	82.8121080730146	5.7981065093554	0.634757287229999	9.13436777489802	6.57900545069671e-20	5.76802268123765e-18
Scml2	1.99262903463265	2.19798676119257	1.83580412936221	1.19728827604075	0.231194212489592	NA
Apoh	27352.6344353535	-0.450212667612583	0.109239645742827	-4.12133035173402	3.76690811515253e-05	0.000412820972888027
Narf	1095.20648840752	-0.262407794625517	0.176628251260005	-1.48565018763188	0.137371672704152	0.329989451150992
Cav2	114.516319006382	0.217411958851276	0.220046167907988	0.988028834667942	0.323138526664197	0.565862731834111
Klf6	454.425478283382	1.80373038336407	0.20978223316859	8.5981084104225	8.10407275944379e-18	5.8969433079143e-16
Scmh1	238.247783745346	-0.356390625174871	0.163009611701588	-2.18631663160633	0.0287924481791104	0.106194679073087
Cox5a	2414.98055152292	-0.0866682256830688	0.089497024085562	-0.968392262967439	0.332848502041216	0.575496500931868
Tbx2	100.210956519668	0.587908132878151	0.261397311900307	2.24909785262968	0.0245062711504117	0.0941135067064849
Tbx4	0.736362827752783	2.864597611405	3.41532846005731	0.838747325449609	0.40161111510861	NA
Zfy2	0	NA	NA	NA	NA	NA
Ngfr	170.053833462251	0.472878097340165	0.221916037379992	2.13088744248999	0.0330984161606844	0.118265970905762
Wnt3	0	NA	NA	NA	NA	NA
Wnt9a	22.9428278134452	-0.454695024449307	0.477758055605896	-0.951726546761539	0.341235682450501	0.584097992445986
Fer	181.135531623068	-0.0452043217988565	0.203947205628803	-0.221647174127658	0.824588556097076	0.919479673135309
Xpo6	953.397502972652	0.0216609323696574	0.114830290569028	0.188634307745101	0.850379441815253	0.932625683899533
Tfe3	636.236011556058	0.0038238228737715	0.13284938674469	0.0287831428316648	0.977037545381828	0.990348389274694
Axin2	249.860515297156	0.181427758902032	0.177482413318088	1.02222950156122	0.306672290875137	0.547269960859055
Brat1	291.719597126659	0.188223413192578	0.172077219743605	1.09383109207036	0.274029064968607	0.512541286273925
