id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gnai3	4400.47289279255	0.077150702782512	0.142778067080236	0.540354021876177	0.588952909540329	0.873786960492343
Pbsn	0	NA	NA	NA	NA	NA
Cdc45	73.0104456511323	0.198722346420692	0.269047812594126	0.738613499603046	0.460141724522762	0.809376429234102
H19	53.4168754926833	2.05424085630086	0.632593965480322	3.24732920071581	0.00116493560741961	0.0212430416628992
Scml2	1.75351660272284	-0.48783951939096	1.90033780919904	-0.256711999850477	0.797401107380243	NA
Apoh	113633.660607102	-0.0959097367936745	0.169728070499248	-0.565078814079249	0.572020157937074	0.865697088652278
Narf	2820.17334075574	-0.236732160346056	0.157347561854821	-1.50451749970222	0.132448170912233	0.485361275809429
Cav2	157.973054621461	-0.0328269868551301	0.344806047736479	-0.0952042084836587	0.924152627286692	0.981992452858122
Klf6	1081.72687765579	1.90912756995089	0.33943868155353	5.62436656073865	1.86189912132668e-08	2.67668300680327e-06
Scmh1	568.157999423114	-0.14746510880585	0.106842310756518	-1.38021264948029	0.167521180390125	0.543450688080624
Cox5a	7418.13003688655	-0.149130050338731	0.130814219463968	-1.14001406689437	0.254280440685231	0.651696693636856
Tbx2	216.589156207134	-0.201881655286035	0.255401465966255	-0.790448302723166	0.429266002513083	0.790116457418644
Tbx4	1.87049397548225	-0.69604501085087	1.86127856252155	-0.373960687489952	0.708433564461985	NA
Zfy2	0	NA	NA	NA	NA	NA
Ngfr	313.561738519313	-0.0924277788660058	0.266174129412476	-0.347245538362503	0.728406862073768	0.927271842170357
Wnt3	0.254419182071956	-1.53422969961387	3.53343936203849	-0.434202923105704	0.664141090608379	NA
Wnt9a	68.7842474160013	0.908562408520229	0.370170196995419	2.45444505228894	0.0141102227075743	0.129682791024032
Fer	293.640560765283	-0.160041281365753	0.147555106883872	-1.08462041569126	0.278089809025393	0.671192235423983
Xpo6	2477.42561597662	-0.066312399268866	0.123437477625723	-0.537214471199201	0.591119476388062	0.874872567250773
Tfe3	1741.0983856751	-0.0385231439247501	0.147508742535825	-0.261158377886613	0.793970374167073	0.946493650950591
Axin2	402.639870534607	-0.428757384803692	0.231106122423883	-1.85524026930488	0.0635619235470153	0.329558381446099
Brat1	830.026823498069	0.022342389403465	0.140508025092035	0.159011482716595	0.873659827039131	0.96945073528239
Gna12	9926.72674253055	0.0764298516055182	0.242114324072507	0.315676703137273	0.752247911362844	0.933488736756308
Slc22a18	6034.95643790724	-0.138501388260545	0.121783987521971	-1.13727092599557	0.255425044942333	0.652660633322164
Itgb2l	81.5344922403231	-0.294601278540418	0.322391986175205	-0.913798391937433	0.360822791570659	0.747712948647472
Igsf5	1343.51803898598	-0.0859922960433002	0.172263026844378	-0.499191832504985	0.617644247884964	0.886577392532514
Pih1d2	35.8808298931256	0.738949262193812	0.305468808681115	2.41906617367673	0.0155604092075729	0.139613241583365
Dlat	2187.29465859847	-0.27665654489397	0.178499046606097	-1.54990488831284	0.121164346203954	0.464994979044264
Sdhd	7521.5459433372	-0.146118308248287	0.122341263690195	-1.19435016314939	0.232341022863118	0.63159887892879
Fgf23	3.48428587808756	3.66543956641033	1.71339015059383	2.13929067185308	0.0324121347003945	NA
Fgf6	0.351050793868383	0.594764002364287	3.1526956983979	0.188652524462328	0.850365163311395	NA
Ccnd2	405.712171157902	0.397228111748794	0.237710134097021	1.67106090473478	0.0947096484768109	0.409909074838551
Gpr107	1316.68396232335	0.150581170234433	0.110003340063398	1.36887816449618	0.171037362303337	0.548707037747483
Nalcn	4.13891116934839	-0.173489678162859	1.02148017271474	-0.169841454388471	0.865134824628014	NA
Btbd17	0	NA	NA	NA	NA	NA
Slfn4	66.8023556101999	2.96744618157559	0.680165289475732	4.36283095813796	1.28390147629575e-05	0.000630743200398995
Th	0	NA	NA	NA	NA	NA
Ins2	0	NA	NA	NA	NA	NA
Scnn1g	3.3290777114239	5.14355482104203	2.21962690385484	2.31730603558156	0.0204870667623104	NA
Drp2	4.78817950156875	-0.690929308125971	0.823984936014968	-0.838521771365757	0.401737725509735	NA
Tspan32	27.0537967417513	0.514764675690648	0.433802143701788	1.18663469778636	0.235371743339004	0.634950741419694
Lhx2	200.529479952924	0.0967597738687549	0.227417905897714	0.42547121998509	0.670493197441254	0.907893297069526
